healthTOlarge,healthTOsmall,largeTOhealth,largeTOsmall,smallTOhealth,smallTOlarge
0.16610127,0.01221093,,,-0.022766679,0.002898129
-0.005857767,0.066827958,,,0.363112692,0.074836374
-0.034612072,0.114184417,,,0.139814395,-0.135004646
-0.087310087,0.087540533,,,0.002685526,0.129385814
0.084029752,0.120919698,,,-0.113235519,0.011832685
0.005034505,0.032859979,,,-0.071682517,0.035711189
-0.142440849,-0.187873204,,,-0.356732381,-0.080427569
0.006863167,0.121652399,,,0.002895081,0.0114724
-0.140608557,-0.032650225,,,0.000147934,0.008900035
0.0207728,-0.10980711,,,0.004906263,0.049294346
-0.03676896,0.005132742,,,0.011216621,0.070761178
-0.099256901,0.178276933,,,-4.30E-05,0.027906993
-0.037455257,-0.058513627,,,0.006047087,-0.057639632
-0.134292328,0.080300638,,,0.000138404,0.129810663
0.042698773,0.088024916,,,4.71E-05,0.035694253
-0.069498023,0.05732817,,,6.50E-05,-0.047696237
-0.022914484,-0.08460221,,,0.000219518,0.147075291
0.024434354,-0.046370022,,,6.33E-05,0.083578995
-0.020615702,0.020418543,,,0.000667912,-0.050876846
0.1827182,-0.039965699,,,3.14E-05,-0.121560924
0.022647268,0.056465551,,,1.86E-05,-0.079806122
-0.022000647,0.033870102,,,0.00094861,-0.00752005
-0.042131153,-0.20642978,,,0.000206318,0.149035241
-0.013497642,-0.043251834,,,-8.05E-06,0.03568275
-0.051763971,-0.1101042,,,4.49E-05,0.009574902
0.034511339,4.774357101,,,3.53E-05,0.016392063
0.019321071,0.348728442,,,2.45E-05,-0.022368845
-0.06401965,-1.896573073,,,-0.004292138,0.026421383
-0.04893938,-0.543066396,,,0.106531199,0.043494409
-0.088559144,3.417862655,,,-0.125507335,-0.012626793
-0.004428077,-2.371868421,,,0.070856895,0.086875714
0.035021539,-4.754501951,,,0.012265236,0.046332882
-0.0135658,4.921506087,,,0.041122767,-0.008817899
0.00567433,-2.466957452,,,0.018836603,0.010657282
-0.007887028,16.27262435,,,0.114737898,0.01364852
-0.043082784,-0.26213783,,,-0.001726093,-0.060693029
-0.053894959,-4.280947833,,,0.079335457,0.117048319
0.007317968,4.783729997,,,-0.060732261,0.066366157
-0.047948005,0.348739063,,,-0.078239439,0.111549555
-0.007812023,-1.890761156,,,0.072922586,0.045030698
0.15894448,-0.541894456,,,0.023240327,0.005488555
0.101034557,3.427032158,,,0.082758712,0.017156244
8.305302136,-2.365707844,,,-0.039072562,-0.038541993
-20.52363925,-4.760641782,,,0.010975158,-0.099151241
-5.53642846,4.913114149,,,0.060036811,0.027715616
-4.992898303,-2.469452109,,,0.095741454,0.009694977
10.70034141,16.27058681,,,0.038315796,0.047432519
8.669631848,-0.26174723,,,0.121528969,0.01848253
-1.930703588,-4.276848671,,,-0.047241999,0.004375126
4.599135036,0.622011335,,,0.049978598,-0.026669865
4.385907418,0.075346639,,,0.219720415,-0.054598844
21.21259897,0.196765185,,,-0.288568028,7.702956441
-3.847439384,0.459866276,,,-0.009618926,-9.51237532
5.409670648,0.294649425,,,-0.097418514,2.033696205
-13.39067337,-0.196284744,,,0.089191549,11.18860138
-3.605502342,0.343219402,,,-0.003854687,44.57384504
-3.362732182,-0.131660901,,,0.232451928,11.5055594
7.161323113,-0.199782377,,,0.026240412,27.64568841
5.644690468,-0.389239513,,,0.020120465,15.08113819
-1.377265048,0.365853885,,,0.116248644,-14.73849621
3.074114316,0.466389369,,,-0.03917358,1.173171344
2.900554342,3.916993724,,,4.190119247,28.66106986
13.79498393,0.258636093,,,6.117670588,1.536283009
-2.567600719,-1.540101256,,,-2.118103817,22.83080333
3.758756768,-0.312101666,,,1.120374204,-30.24624829
-9.309765109,2.758461495,,,-0.637099843,5.012778235
-2.485836654,-1.905266522,,,-0.47503885,-6.22929661
-2.284810701,-3.764444018,,,3.361699614,1.328429543
4.842379015,3.984356653,,,-1.375678871,7.318992834
3.920526048,-2.032906356,,,1.5911971,29.12541346
-0.995658721,13.1825456,,,0.643595344,7.514549474
2.087701496,-0.077317792,,,0.012230861,18.19477435
1.999204103,-3.427960923,,,0.204722843,9.717537141
9.525539424,0.126911456,,,-1.256519874,-9.639603636
-1.751073628,-0.052053311,,,0.252913892,0.692445627
0.056481201,0.01490961,,,-0.329171289,18.73347664
-0.073553652,-0.010660254,,,0.599989383,0.904680541
0.142441826,0.071052281,,,-0.752453688,15.02959177
-0.090442873,0.035115404,,,0.480229149,-19.65123244
-0.013622695,0.012764108,,,-0.933902844,3.490429314
-0.172584317,0.061881813,,,0.061124537,-4.355422972
-0.189412104,-0.037760432,,,1.288855744,0.929901848
-0.084432343,0.068973316,,,-1.027644927,5.029835686
-0.116727198,-0.043724034,,,2.28688451,20.19481088
0.073098226,-0.123386811,,,3.235013225,5.221674977
0.037533464,0.095057246,,,-1.183424377,12.59409711
4.711434555,-0.016993672,,,0.487418792,6.758739486
-11.06147627,0.084912469,,,-0.270925346,-6.683362882
-2.687198568,0.114441314,,,-0.203455325,0.49806053
-2.354940483,0.078153563,,,1.354836635,12.94077087
5.534665539,0.013273309,,,-0.865620698,0.663953521
4.301531985,-0.07266183,,,0.180900694,10.34866707
-1.136300355,0.04005313,,,-0.123019141,-13.67391492
2.049273244,-0.027465457,,,-0.602344694,0.07286704
2.055964971,0.028647311,,,0.079727669,0.003921986
10.99709868,0.141368685,,,-0.056702543,0.092014673
-1.76849238,-0.08185455,,,-0.050783821,-0.024816297
1.655953886,0.28554048,,,0.073056073,-0.037989622
-4.140243442,0.07221949,,,0.096840197,-0.104872492
-0.534164838,-0.013259266,,,0.11387509,0.042388773
0.962566103,-0.190461503,,,0.136738394,-0.139016202
1.418305223,-0.104073264,,,-0.015248205,-0.129778726
0.239475078,-0.231770793,,,0.226385081,-0.023638138
-0.38055461,-0.042720238,,,0.084732424,0.061503991
0.438080143,0.101571726,,,-0.006725079,0.058111577
3.199583643,0.048227853,,,0.032679841,0.05245515
2.93979189,-0.212368869,,,-0.040296733,-0.022651714
0.039879672,0.069670875,,,-0.028390889,4.488311046
4.871453632,-0.299310026,,,-0.016382096,-4.738859278
-10.95808818,0.086916517,,,0.041722433,0.996300819
1.624227244,0.057224244,,,0.036743653,5.746508299
-2.468510815,0.005537211,,,0.139421852,22.71629746
12.61146568,-0.006152003,,,0.044716314,5.612473184
-3.31540845,0.058282135,,,-0.050070383,14.19303058
-8.252118812,0.006522239,,,-0.07385995,7.755919457
-10.66874765,0.031006078,,,0.066937654,-7.152408196
-6.162567886,0.013441751,,,0.080420353,0.872510812
8.379534666,-0.068651675,,,-0.190689694,14.98062896
23.65003183,0.02971657,,,0.054259345,0.979361119
2.782929777,0.069020956,,,-0.063411582,12.03225361
-6.220769037,-0.08279945,,,-0.047628581,-15.68746209
0.918554801,352.6058628,,,-0.147741153,1.785574916
-1.536574765,32.68287215,,,-0.052147886,-2.103547835
7.039569329,32.35030029,,,0.058647497,-0.229139337
-1.90916644,106.9392326,,,-0.006064148,0.644133751
-4.642985572,-56.85498442,,,0.064186856,4.824039054
-6.057602283,-307.1434398,,,0.079206954,0.68569446
-3.472172584,209.6603122,,,0.401862221,3.14191346
4.707047759,36.77441868,,,-0.917218854,1.772587133
13.52927643,-537.5681298,,,0.31585726,-1.740516611
2.793638983,-321.2385573,,,-0.209859085,-0.006812
-6.22125355,326.6975162,,,0.177131771,3.140672251
0.924208849,-494.5711914,,,-0.035866612,0.965993417
-1.524215791,0.119312447,,,-1.103437635,2.940500566
7.02937952,-0.056326126,,,0.884527298,-2.711372541
-1.916944091,-0.084516553,,,-0.642320465,8.929595153
-4.643246884,0.160333524,,,-0.050793647,38.31909928
-6.060358108,0.005006764,,,-0.084506604,1.530839217
-3.481351592,-0.116918809,,,0.110774901,-5.42780764
4.696788564,0.002042438,,,-0.264202698,3.39137436
13.53846807,0.020769062,,,0.111447838,-4.236909895
7.182873495,-0.228740268,,,-0.155123803,0.418538746
-17.54180722,-0.047879109,,,0.142686088,-1.896233261
-3.3194727,0.246486911,,,0.008483493,6.7671382
-3.619831604,0.058622809,,,-0.165340264,1.415228669
10.91752093,0.188067136,,,0.13929514,1.757716241
4.664381596,0.046468299,,,-0.111765642,5.156321139
-3.924942892,0.020393127,,,-0.105140076,-2.227060472
0.011069096,0.175814065,,,-0.125055481,-3.858078883
2.087546829,-0.078022163,,,0.27440618,5.084345504
17.07579238,-0.041551193,,,0.252726839,21.78490776
4.285666496,-0.008632542,,,-0.093760852,0.969913242
2.495211083,0.072230524,,,0.038728316,-3.089620888
-5.539640347,-0.245929151,,,-0.032793602,1.950741245
0.775914777,0.132778588,,,-0.038424651,-2.454730856
-1.341154729,-0.1410431,,,0.389917779,0.190711176
6.351194953,0.068400656,,,-0.096642884,-0.994861053
-1.658224902,0.053432844,,,0.058102041,3.943744999
-4.100640066,0.030903691,,,0.248699075,0.749644636
-5.382510944,0.097809162,,,0.014697798,1.02498173
-3.158527043,-0.012507863,,,0.027075871,2.888003148
4.163814046,0.130937481,,,-0.038623913,-1.281918274
12.05382195,0.0188516,,,-0.025649323,-2.194887374
3.517170847,0.102480489,,,-0.107063274,5.094906301
-6.764895736,0.022004316,,,0.024307086,21.78396831
3.467721158,0.032830028,,,0.073390115,0.969353377
-3.099413229,0.063571364,,,0.066066472,-3.085285796
3.644032094,0.098130039,,,-0.010933881,1.935426618
4.226707849,0.083994301,,,0.022857419,-2.453780162
-1.022847299,0.101380612,,,-0.030553624,0.182025507
4.288083477,-0.042110983,,,0.090108413,-0.991284244
5.732789647,-0.002368003,,,0.021578521,3.949121612
-0.639462106,-0.092387898,,,-0.051295758,0.758151736
-3.338694105,-0.049915383,,,0.010633233,1.025680572
0.033919921,0.008034751,,,-0.046061518,2.886480051
-0.058257235,-0.058809333,,,0.012374142,-1.288514268
0.045381744,-0.06618691,,,-0.028088371,-2.184277765
0.045573615,0.100824772,,,0.167229532,7.971582985
0.052676638,0.214342019,,,-0.012695239,4.007148459
-0.028731443,-0.016011912,,,0.01226252,1.683266217
-0.104148866,0.194518106,,,0.107144992,5.875464448
-0.055957738,0.073554925,,,0.053427558,31.16864835
0.090780466,0.065089291,,,4.627693579,6.362903092
-0.004780369,-0.016349043,,,-11.74848449,18.90914898
-0.025710488,-0.025297377,,,3.50202155,9.609950886
0.066351306,0.16153624,,,-0.922644557,-7.932838228
-0.180072994,0.100191177,,,3.396142618,1.114543222
-0.002831177,0.080208906,,,1.011826858,20.05551467
-0.169343263,-0.060998416,,,-20.89686244,2.685605757
0.119331057,0.033640071,,,15.18043822,15.05875974
0.007907908,-0.157489951,,,-9.685925715,-21.69962374
-0.146326634,-0.010277324,,,-5.32788972,4.539961051
-0.041323444,-0.06033196,,,-0.806594677,19.40128749
0.067200545,0.012068215,,,0.630404575,0.811499333
0.051499287,0.061664212,,,-2.735067332,-2.716262723
0.033642275,0.049583798,,,1.323906325,1.721517949
2.982705916,0.064437524,,,-0.260892739,-2.146707432
-6.3107914,-0.048825024,,,-1.562749084,0.189506129
0.849524594,0.012658625,,,0.000177396,-0.839223871
-2.639318234,0.04757388,,,5.52419885,3.529326517
3.478215169,-0.034500632,,,-1.751874095,0.646657413
3.70269731,-0.093595841,,,2.776155562,0.952887326
-0.845761363,-0.170599625,,,2.008759306,2.55598092
3.033533388,0.047714694,,,3.147646893,-1.066761102
3.022230903,-0.029742131,,,0.01408756,-1.883651359
2.995573977,-0.010551805,,,-0.093584711,5.974056596
-2.348425393,0.002544144,,,0.072530636,-10.83570559
2.615309647,0.004965659,,,-0.112007326,-6.149934066
-7.142678145,0.095405843,,,-0.19337297,-7.508154607
-1.071586289,0.057057099,,,0.039849417,-3.166395031
2.84704495,0.028938682,,,0.213173098,-2.506818197
2.32798728,0.010281735,,,-0.04807077,0.224507247
-0.367964899,-0.048302368,,,0.166178863,-14.86563946
-1.026585672,0.046295065,,,0.181695385,26.92057456
0.456271864,0.030183672,,,0.02778874,-8.398948316
8.121394314,-0.094538548,,,0.038962392,-3.235424955
4.795613729,-0.039305043,,,-0.080383355,-6.505963501
0.118767921,0.123312341,,,0.014782486,9.324620213
0.108819394,0.067146587,,,0.032226556,-16.95956938
-0.450390923,0.046987419,,,-0.020829742,0.046037456
0.097538186,0.015542962,,,0.038357795,-0.039831628
-0.321495741,-0.016309333,,,0.072574488,-0.011992293
0.133600232,-0.071639522,,,-0.042012935,-0.047517079
0.372042856,1.170028979,,,-0.069191753,0.013081447
-0.324606754,7.499420438,,,0.136031566,0.045650855
-0.043896556,-2.537534574,,,-0.090870578,0.047995336
0.095989148,-1.46848049,,,0.042552248,-0.073393216
0.336621119,0.519135817,,,-0.139211682,-0.067064495
-0.18849161,2.641083457,,,0.001653575,0.001932353
0.047814345,-2.641637421,,,-0.114824398,0.005906501
-0.13407794,-5.492945829,,,0.013205176,-0.028524784
-0.142169087,-1.821030862,,,-0.037795187,0.023471635
-0.111222439,-11.20105544,,,0.207817376,0.147285053
-0.048775323,1.242355552,,,0.017195081,0.069771138
0.040835395,7.998760333,,,-0.043728092,-0.01729858
-0.158014531,-2.737307523,,,-0.010692806,0.086187348
0.094579087,-1.555834355,,,-0.011144189,0.038362148
0.001304203,0.581862972,,,0.029437403,0.247301137
0.251527671,2.793229906,,,-0.065433572,-0.022451976
0.063415193,-2.810547135,,,0.108986429,0.266604197
0.088393353,-5.907203876,,,-0.024346633,0.034261658
-0.205321146,-1.981780114,,,0.094043553,-0.068939985
-0.028580212,-11.91718688,,,-0.056127474,-0.144776508
-0.046258242,0.054763985,,,0.059741929,0.148071436
-0.260586621,0.137519239,,,-0.130206288,0.052881907
0.020781814,0.003249643,,,0.011387199,0.155521854
-0.166198503,0.01926933,,,0.085723953,-0.125187117
0.123851168,0.147539151,,,-0.073871611,4.101453793
0.072285989,-0.020317441,,,0.468541087,-6.797936373
0.234941493,0.084222133,,,-0.412107134,-2.766377583
0.12483733,0.035595913,,,0.009711733,-1.964199472
0.159272691,-0.079521279,,,0.002021649,5.437314687
-0.143154056,-0.099333733,,,-0.106301257,0.61353972
-0.104054928,0.120653416,,,0.082607602,4.496932568
-0.050813599,3.042715905,,,0.345670762,-5.012800638
0.01286095,-6.398784321,,,-0.233795575,11.55732948
-0.000549282,-2.176482091,,,0.616679433,-4.048427958
-0.090453404,-5.024554976,,,0.470523538,2.9205492
-0.024504277,8.837286696,,,0.799398543,-3.179672899
-0.004973456,0.200885453,,,0.119583849,8.061832971
0.079321896,-4.524901829,,,0.060347199,-13.22409277
-0.142795045,5.733006224,,,-0.061883636,2.912328516
0.024067054,-15.7096971,,,0.003079177,-3.786093562
-0.013970092,0.055519273,,,0.009374248,-0.68212697
-0.015971849,0.012969089,,,-0.022122981,0.431086708
0.035564441,0.071431143,,,-0.015009987,6.532551424
0.052108912,0.017118615,,,-0.05797854,0.336448088
0.030162507,0.050970513,,,-0.009646604,4.382369
0.01278406,-0.019662397,,,0.008699714,2.069825721
-0.018370739,0.094468539,,,0.00649547,-2.684592274
-0.005197674,-0.039503984,,,0.050470852,-0.175722421
0.055961386,0.029219581,,,0.042012764,3.72734194
-0.006271771,-0.099715798,,,-0.028552693,1.46675693
-0.017476031,0.043518545,,,-0.009810409,4.536677592
0.027019346,0.282612329,,,0.000207121,-3.979416733
0.012133421,-0.098092243,,,-0.033218003,0.092510151
0.018954562,-0.012780971,,,-0.038127373,-0.242042874
0.030011296,-0.181705718,,,-0.074210789,0.251143635
0.077534954,0.234107542,,,-0.076897591,0.115273808
0.005450428,0.021040206,,,0.0269143,0.941881262
0.201428615,-0.268649945,,,0.05305174,0.169883972
-0.171268862,0.027139369,,,0.243334723,0.886529392
0.140219411,-0.647829357,,,0.119331308,0.282044557
0.001900347,0.035989541,,,-0.061255238,-0.338458681
0.059598774,0.126463067,,,-0.047692393,0.123494475
-0.029106692,0.119626457,,,-0.053722921,0.654031395
0.119150686,0.031478335,,,0.081721916,0.105524083
-0.107546896,-0.015124285,,,0.015910549,0.625678867
0.087531211,0.000695277,,,-0.079125947,-0.930363254
-0.130394504,0.06848485,,,0.077891821,0.048669272
-0.0130178,0.029366458,,,0.071549629,-0.038453673
0.001803976,-0.059483488,,,0.021388578,0.06679681
0.084094377,-0.021314892,,,3.249464274,0.056358109
-0.084348316,0.003309355,,,-2.012054517,0.312220804
0.051248826,0.041346879,,,-2.509416004,-0.047305528
-0.053248285,0.009535072,,,0.253386229,0.162082182
-0.024211864,-0.202987724,,,0.769399472,0.130840288
-0.033700026,0.042036392,,,1.060611823,-0.041022753
0.023074019,0.058865028,,,0.003767016,0.016381403
-0.00547682,0.012448588,,,-0.604053345,0.043769896
0.015717127,-0.021034563,,,-0.539679655,0.010098557
-0.094827837,0.039118112,,,1.215339576,0.086366713
-0.085519277,-0.089697947,,,-0.058877015,-0.235538472
0.021124875,0.056197351,,,0.065650726,0.10578767
0.309423144,0.071225667,,,0.905658151,-0.134068863
-0.109762091,0.126312736,,,-0.470210767,0.10325163
0.222991251,0.01327307,,,0.29615233,-0.020631642
0.173376698,-0.022398488,,,-0.029011551,0.486390993
0.015369444,-0.012336505,,,0.664570303,0.08936371
-0.012725218,-0.071096187,,,1.387361609,0.131482334
0.124925712,-0.090216558,,,-0.057388729,0.111076412
-0.18383571,0.011420691,,,0.328279641,-0.119167036
0.000373782,-0.045119095,,,0.528833566,0.136105476
-0.007616988,1.208191278,,,0.5750994,0.140158924
-0.00137383,8.113518411,,,1.756099993,-0.070322769
-0.051044513,-3.21147941,,,-1.04388388,0.040290187
9.473342992,-1.974220761,,,-1.500666615,-0.386905945
7.364604508,0.473541192,,,0.09453324,0.121394812
0.887158115,2.608000022,,,0.349805379,-0.10100407
-1.351508915,2.538044102,,,0.644963135,0.090516819
1.838344295,-1.766390433,,,0.156789043,0.272497096
-0.685334318,0.596358825,,,-0.286974778,0.347926479
5.389880326,-13.99775313,,,-0.490546239,0.08585556
4.184277061,1.211501427,,,0.610658816,0.282811815
0.518708473,8.123824374,,,0.000671584,0.169198206
-0.728516274,-3.212760704,,,0.053828019,-0.100827095
1.05929556,-1.971481279,,,0.037207169,0.044523634
-0.251841716,0.477604585,,,0.045509366,0.223011406
5.393747078,2.621260335,,,-0.004276138,-0.03894342
4.17913583,2.532514545,,,-0.023105706,0.132281339
0.524287418,-1.770676156,,,0.051409465,-0.295258838
-0.728308123,0.596216998,,,-0.107265178,0.002343074
1.062180477,-13.99321064,,,-0.008074166,0.001983037
-0.252312999,0.186604657,,,-0.038638493,0.00035104
2.81606459,0.862837355,,,-0.083759655,0.036914115
1.950270162,-0.292637408,,,-0.029214117,0.024116037
0.3513268,-0.060983018,,,0.017817409,0.016725928
-0.356661028,0.183694169,,,0.038836444,3.86E-05
0.570960729,-0.112653291,,,-0.030833658,0.019193625
-0.211483928,-0.333264034,,,-0.04966435,0.004567739
4.805487056,-0.298946759,,,0.050654577,2.03E-05
3.709093347,-0.387966784,,,0.032395517,1.46E-05
0.465861406,-0.464963485,,,-0.03622558,1.38E-05
-0.642933827,0.975750576,,,-0.032365294,0.025187894
0.933264116,6.649661283,,,0.084966448,2.61E-05
-0.234866617,-2.669386913,,,-0.033053507,0.000450455
0.110449472,-1.662809507,,,0.021979947,2.86E-05
-0.248219359,0.424598354,,,0.040803838,0.000219456
-0.019257754,2.185552377,,,0.124500232,0.005935764
-0.061979608,2.04857099,,,0.107955484,0.006470874
-0.101084378,-1.44406545,,,0.034865252,0.000839433
0.023051402,0.471053351,,,-0.060777019,0.000204221
0.009963983,-11.26067497,,,0.004873098,0.000338541
-0.01982626,0.040405547,,,0.089017372,0.000363092
-0.008808903,0.101244627,,,0.055380435,0.08527908
-0.084208217,-0.073064729,,,0.001701672,-0.057779831
-0.018963706,0.026686886,,,-0.014871667,0.064337645
-0.079949081,0.003637356,,,0.140210208,-0.07361362
0.018668411,-0.002202363,,,0.105344048,-0.11163683
0.002301192,0.051565497,,,0.282179017,0.007601035
-0.007850363,-0.006077624,,,0.171959949,0.052602385
-0.012133913,0.093525354,,,0.003963493,0.077695984
-0.137118767,-0.110375612,,,-0.185869152,0.103777478
0.057006699,0.053160692,,,0.077013219,-0.100632489
0.102427525,0.084455605,,,0.399998212,-0.002035589
-0.197174636,-0.116939656,,,-0.123536988,0.050535939
-0.024494684,-0.08678466,,,-0.031271098,-0.045947915
0.068973018,0.049799266,,,0.028964922,0.045534485
0.080800357,0.086364436,,,0.073706958,-0.016407819
-0.081926649,-0.046642344,,,0.03431028,-0.019336624
0.081491496,-0.037281051,,,0.11029808,-0.002835906
-0.089708386,-0.070725169,,,0.044852165,0.065331178
0.07591716,-0.115190221,,,-0.076127298,0.036978753
0.046665861,0.10521881,,,-0.103116376,-0.03216218
0.0080899,0.37971224,,,0.04187635,-0.001219079
-0.054040757,0.140837096,,,0.030347193,0.017413669
-0.032650334,0.135881816,,,-0.115764253,0.094401309
0.067331592,-0.013599334,,,0.02048431,-0.103918067
-0.00808209,0.122352967,,,0.026873827,0.006057747
-0.016243512,-0.069245438,,,0.03503453,-0.028330667
-0.282154465,-0.312328671,,,0.195548628,-0.054038897
-0.069236828,-0.31607523,,,-0.049583774,-0.061351571
0.005150873,-0.383603608,,,-0.227847115,0.093721291
0.005114572,0.050403766,,,0.050863876,-0.032325273
0.000545092,0.063100326,,,-0.033782983,0.121273271
0.114443122,0.001859309,,,0.201780429,0.02741325
0.067987334,0.005058718,,,0.083614972,0.116269085
-0.013021995,0.079943591,,,-0.092672467,12.89189732
0.001811892,0.03192509,,,-0.042710398,23.69301036
0.006947459,0.016943388,,,0.06017886,-8.313364515
0.002335082,-0.112535036,,,0.029276773,4.430140656
0.015822494,0.016962104,,,0.014819165,-2.547819416
0.155049548,-0.193089383,,,0.038636629,-1.817064931
-0.054222098,66.62427937,,,-0.017777911,9.962976024
0.018669934,449.2657576,,,-0.059525215,-4.37370219
-0.033538307,-154.7112005,,,-0.040424856,2.435414658
0.08504802,-87.57073059,,,-0.005375925,-0.130601318
0.061818888,25.48172062,,,-0.008538,-4.543415165
-0.031167142,153.3227539,,,-0.088046517,8.419456714
0.094248435,-158.0414093,,,0.03938509,15.50051635
,-316.0356282,,,-0.029609869,-5.487340283
,-111.8001575,,,-0.007328959,2.856488916
,-694.8554413,,,0.01169398,-1.640891673
,0.027627735,,,0.036539662,-1.127746586
,0.158575209,,,-0.002572432,6.338141393
,-0.151523328,,,-0.048192488,-2.901086006
,-0.173827692,,,-0.023662345,1.576268253
,0.031531133,,,0.042190774,0.018846381
,-0.022606957,,,0.040271735,-3.077570509
,0.101267171,,,0.011666908,5.839680676
,-0.117595071,,,0.038589694,10.74653978
,0.002272939,,,-0.044959794,-3.786100795
,-0.168089154,,,0.090106588,1.966849053
,0.083899021,,,0.478828799,-1.121360734
,0.213495874,,,1.133517283,-0.768488579
,-0.059674351,,,2.586523738,4.468844727
,-0.065280023,,,-0.306841285,-1.956016092
,0.152120253,,,-0.967688002,1.086068864
,0.053770691,,,0.353103615,-0.101695594
,-0.1693833,,,1.476021099,-2.033092382
,-0.126224748,,,-0.005910463,0.033422895
,-0.191818701,,,-0.394133714,-0.076580917
,-0.085001535,,,-1.358447923,-0.123523615
,0.042034331,,,0.637184364,-0.107751981
,-0.077464501,,,0.253083355,0.056567476
,-0.0273561,,,2.299607534,0.008427584
,-0.03821877,,,-0.668148343,0.015484711
,0.090880662,,,0.580001996,0.02019257
,0.028634859,,,-0.372575595,0.081807343
,-0.015756605,,,0.675080927,0.059551477
,0.116012267,,,0.391226341,0.147080594
,0.158705524,,,-0.726917212,6.913253793
,-0.064236795,,,-0.490080426,11.52439106
,0.021720232,,,0.419182031,-4.151131246
,0.091296071,,,0.896012124,2.187318291
,-0.000273186,,,0.001375705,-1.185472235
,-0.024338604,,,0.060377238,-0.812990468
,-0.147684642,,,-0.012685181,5.090108623
,0.053793589,,,0.013893747,-2.216617983
,0.055832714,,,-0.067936359,1.500797475
,0.273612771,,,-0.005412441,0.116122055
,0.050169367,,,0.076108163,-1.510670321
,-0.018802837,,,-0.065945854,2.409031558
,0.023340183,,,-0.12807418,0.481628961
,0.041280109,,,0.037388743,-0.255709669
,0.024316742,,,0.139082324,0.28010071
,0.103511177,,,0.020957947,0.253701897
,-0.00609033,,,0.02360974,-0.062778039
,0.001736331,,,0.037940965,-2.328741845
,-0.015371642,,,0.016102402,2.040049275
,-0.019772482,,,-0.055332493,-1.510968298
,0.129511136,,,0.073924543,-1.064142503
,-0.131035471,,,0.018325708,-0.573116764
,0.022920402,,,-0.004390626,2.381425964
,-0.024391036,,,0.032482132,-7.282607396
,0.006656968,,,-0.041365931,3.287704395
,-0.05765767,,,0.075049285,-3.391892961
,-0.024432013,,,0.025697549,-2.293146073
,-0.049609384,,,0.119877287,6.300355615
,-0.11128584,,,-0.034666444,16.51515252
,-0.053252109,,,-0.057028021,-7.96141778
,-0.004331203,,,-0.03190937,29.05758911
,0.117406332,,,-0.037280509,24.66541349
,0.011926944,,,0.10202422,42.97969597
,0.064544892,,,-0.045913128,1.359749115
,0.045518794,,,0.125994279,-4.168801706
,-0.004642348,,,0.003259069,1.826472205
,-0.02245036,,,0.079824714,-2.024526539
,0.044954205,,,0.014903644,-1.393324774
,0.064385013,,,0.062543214,3.571842419
,-0.00851199,,,0.024750613,9.447256539
,-0.063074845,,,0.01786019,-4.535400011
,0.097940816,,,-0.005213258,16.50259264
,0.063037192,,,0.076696347,13.95548023
,0.046250127,,,0.027816805,24.33604937
,0.067849549,,,-0.003038343,1.363283039
,0.007112786,,,0.016472841,-4.186183438
,0.033813208,,,0.097472673,1.834142606
,0.045168943,,,0.09394808,-2.026767524
,0.064180025,,,0.61993977,-1.387522905
,0.02702797,,,0.192278599,3.572270469
,-0.057322972,,,-0.101314785,9.454911164
,0.004309249,,,0.12332535,-4.540804026
,0.062450645,,,-0.049510548,16.50505087
,-0.072925193,,,-0.04130615,13.9493656
,0.199456494,,,0.061389744,24.35179691
,3.754645825,,,-0.007078042,9.708049561
,-9.274988173,,,0.030933179,13.41844357
,-2.488518598,,,-0.169391767,-4.548533704
,-2.287704398,,,0.067020012,1.936015323
,4.843211076,,,0.068113986,-2.291945709
,3.931901452,,,-0.038920687,0.66304957
,-0.9893274,,,-0.061109367,10.26491701
,2.072689869,,,0.004604006,-4.402451335
,1.980156051,,,0.040466241,9.347938457
,9.534781945,,,-0.042794257,6.506660215
,-1.743580487,,,-0.009954798,8.913591854
,4.002116427,,,0.037193206,1.219788118
,-9.90365262,,,0.049821741,-3.722471672
,-2.627405924,,,0.013977499,1.66863292
,-2.407068909,,,0.125430989,-1.759561552
,5.173935872,,,0.044354437,-1.242297455
,4.25633738,,,0.0382082,3.200190355
,-1.065824022,,,-0.097217682,8.409047505
,2.264616326,,,0.049087797,-4.047631539
,2.125533385,,,-0.123515263,14.67898524
,10.21556784,,,-0.052738921,12.50873887
,-1.911862144,,,-0.023690251,21.61487593
,0.084065603,,,-0.030277839,2.278534795
,-0.052664351,,,-0.137421451,-7.149595441
,0.044951143,,,0.074559718,1.376868823
,-0.021828401,,,0.078841743,-2.273419516
,-9.07E-05,,,0.166333572,3.407820958
,0.09706301,,,0.002964432,0.994009037
,0.054809061,,,0.018194953,-4.744401726
,0.041848754,,,-0.03098051,0.383118274
,-0.106742243,,,0.034075901,-3.61637348
,0.041842734,,,-0.055181197,-1.57309327
,0.210269869,,,0.151524013,2.39545911
,4.872440103,,,-0.045980742,0.032799933
,-14.71283994,,,0.030936817,-0.051199983
,-0.753213418,,,-0.053624892,0.031248708
,14.14226054,,,-0.013820674,-0.044196736
,2.305480686,,,-0.027448008,0.049833137
,-6.974410812,,,0.09860694,-0.010607309
,-2.25932475,,,0.100809749,-0.153158305
,-0.706827209,,,-0.160398912,0.009990445
,28.53515363,,,0.049156946,-0.026857528
,5.240693322,,,0.040455384,-0.037623856
